issue_id,severity,disease_key,regimen_id,product_id,generic_name,current_sig,current_dose,current_duration,issue_type,why_suspect,source_status,evidence_status,recommended_action,source_gap_needed,test_case_needed,source_file,source_runtime_path,display_name,issues,id,reasons,source_row,status,correction_id,target_id,action
ABX_PATCH_FRM_NICE_INSECT_INFECTED_20260516_PATCH_LINE_PATCH_FRM_NICE_INSECT_INFECTE,high,infected_insect_bite_cellulitis_gate,PATCH_FRM_NICE_INSECT_INFECTED_20260516,,,route to cellulitis/erysipelas row if infection signs present,route to cellulitis/erysipelas row if infection signs present,5–7 days,antibiotic_source_gate_missing,"Antibiotic RX NOW requires source-backed bacterial diagnosis/criteria, dose, and duration.",pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/antibiotic_rdu_quality_issues.json,data/meta/antibiotic_rdu_quality_issues.json:items[59],,,,,,,,,
ABX_PATCH_FRM_NICE_INSECT_INFECTED_20260516_PATCH_LINE_PATCH_FRM_NICE_INSECT_INFECTE,high,infected_insect_bite_cellulitis_gate,PATCH_FRM_NICE_INSECT_INFECTED_20260516,,,block oral/topical antibiotic for non-infected bite/sting,block oral/topical antibiotic for non-infected bite/sting,N/A,antibiotic_source_gate_missing,"Antibiotic RX NOW requires source-backed bacterial diagnosis/criteria, dose, and duration.",pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/antibiotic_rdu_quality_issues.json,data/meta/antibiotic_rdu_quality_issues.json:items[60],,,,,,,,,
ABX_PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516_PATCH_LINE_PATCH_FRM_NICE_SORE_THROAT_,high,acute_sore_throat_no_abx,PATCH_FRM_NICE_SORE_THROAT_NOABX_20260516,,,do not offer antibiotic for low FeverPAIN/Centor/viral features,do not offer antibiotic for low FeverPAIN/Centor/viral features,N/A,antibiotic_source_gate_missing,"Antibiotic RX NOW requires source-backed bacterial diagnosis/criteria, dose, and duration.",pending_manual_review,pending_source_collection,require_antibiotic_criteria,True,True,data/meta/antibiotic_rdu_quality_issues.json,data/meta/antibiotic_rdu_quality_issues.json:items[61],,,,,,,,,
WBQA_BDS045630_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS045630,Brompheniramine Maleate + Phenylephrine HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[0],Nasotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS047430_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS047430,Brompheniramine Maleate + Phenylephrine HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[1],Rhinotapp [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS003575_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS003575,Brompheniramine Maleate + Phenylephrine HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[2],Sinufen [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS001842_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS001842,Macrogol 4000 + Saccharin sodium + Orange-grapefruit flavour,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[3],Forlax [Macrogol 4000 10 g.+ Saccharin sodium 0.017 g.+ Orange-grapefruit flavour 0.15 g.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS002128_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS002128,Lactulose + Galactose + Lactose,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[4],Hepalac [Lactulose 66.7 g+Galactose 11 g+Lactose 6 g/100 ml],combo product needs ingredient/role review,,,,,,,
WBQA_BDS004866_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS004866,Saccharin + Amyl Acetate + Alcohol + Castor Oil,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[5],น้ำมันละหุ่งหวาน [Saccharin 0.006 g+Amyl Acetate 0.037 g+Alcohol 0.45 ml+Castor Oil/15 ml.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS001036_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS001036,Alginic acid + Aluminium hydroxide gel + Magnesium carbonate,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[6],Algycon [Alginic acid 200 mg.+Aluminium hydroxide gel 30 mg.+Magnesium carbonate 40 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS001051_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS001051,Aluminium Hydroxide + Magnesium Trisilicate + Kaolin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[7],Antacil [Aluminium Hydroxide (Dried Aluminium Hydroxide 250 mg.)+Magnesium Trisilicate 350 mg.+Kaolin 50 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS002011_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS002011,Sodium alginate + Sodium bicarbonate + Calcium carbonate,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[8],Gaviscon Dual Action tabslet 16s [Sodium alginate 250 mg.+Sodium bicarbonate 106.5 mg.+Calcium carbonate 187.5 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS002015_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS002015,Sodium alginate + Sodium bicarbonate + Calcium Carbonate,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[9],Gaviscon Peppermint tabslet 16s [Sodium alginate 250 mg.+Sodium bicarbonate 133.5 mg.+Calcium Carbonate 80 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS044334_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS044334,AHMC Type F-MA II ( Aluminum Hydroxide + Magnesium Carbonate ) + Simethicone,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[10],Kremil tabslet [AHMC Type F-MA II 325 mg ( Aluminum Hydroxide 188.8 mg + Magnesium Carbonate 136.2 mg ) + Simethicone 60 mg],combo product needs ingredient/role review,,,,,,,
WBQA_BDS044908_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS044908,Calcium Carbonate + Simethicone,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[11],Malugel tabslets [Calcium Carbonate 500 mg+Simethicone 60 mg],combo product needs ingredient/role review,,,,,,,
WBQA_BDS046509_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS046509,Proctase + Pancreatin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[12],Proctase-P [Proctase 10 mg+Pancreatin 50 mg],combo product needs ingredient/role review,,,,,,,
WBQA_BDS008682_COMBO_PRODUCT_NEEDS_INGREDIENT_ROLE_REVIEW,medium,,,BDS008682,Peppermint Oil + Spearmint Oil,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[13],Pudin Hara [Peppermint Oil 150 mg.+Spearmint Oil 30 mg.],combo product needs ingredient/role review,,,,,,,
WBQA_BDS001084_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS001084,Azithromycin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[14],Azith Oral Suspension [Azithromycin 200 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS001441_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS001441,Cefixime,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[15],Cefspan Suspension [Cefixime 100 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS002206_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS002206,Cephalexin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[16],Ibilex Syrup [Cephalexin 125 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS007586_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS007586,Amoxicillin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[17],Newtamox For Oral Suspension [Amoxicillin 125 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS046209_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS046209,Azithromycin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[18],Onzet Oral Suspension [Azithromycin 200 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS003549_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS003549,Amoxicillin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[19],Sia-Mox Syrup 125 mg [Amoxicillin 125 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS003550_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS003550,Amoxicillin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[20],Sia-Mox Syrup 250 mg [Amoxicillin 250 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS007682_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS007682,Cloxacillin,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[21],Xalin Dry Syrup 125 mg [Cloxacillin 125 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS008609_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS008609,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[22],Ampol Suspension [Paracetamol 120 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS002407_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS002407,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[23],Kit-F Drops [Paracetamol 60 mg./0.6 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS007583_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS007583,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[24],Newtamol Syrup [Paracetamol 150 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS002861_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS002861,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[25],Panadol Orange Suspension [Paracetamol 250 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS002847_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS002847,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[26],Panadol Strawberry Suspension [Paracetamol 120 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS008137_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS008137,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[27],Poro Suspension [Paracetamol 250 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS003597_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS003597,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[28],Sara Infant Drops (รสองุ่น) [Paracetamol 60 mg./0.6 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS003711_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS003711,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[29],Tempra Drop [Paracetamol 80 mg./0.8 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS003737_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS003737,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[30],Tylenol Drop [Paracetamol 80 mg./0.8 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS003763_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS003763,Paracetamol,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[31],Tylenol Suspension [Paracetamol 160 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS001015_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS001015,Desloratadine,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[32],Aerius Syrup [Desloratadine 0.5 mg./1 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS007003_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS007003,Brompheniramine Maleate + Phenylephrine HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[33],Asiatapp Infant Drops (ควบคุมจำนวน) [Brompheniramine Maleate 2.0 mg.+Phenylephrine HCl 2.5 mg./1 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS008047_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS008047,Brompheniramine Maleate + Phenylephrine HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[34],Asiatapp Syrup (ควบคุมจำนวน) [Brompheniramine Maleate 4 mg.+Phenylephrine HCl 10 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS008033_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS008033,Chlorpheniramine Maleate,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[35],Chlophen Syrup (ควบคุมจำนวน) [Chlorpheniramine Maleate 2 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS007038_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS007038,Cetirizine 2HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[36],Cistamine Syrup [Cetirizine 2HCl 5 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS044519_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS044519,Desloratadine,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[37],Lorius Syrup [Desloratadine 0.5 mg./1 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS007271_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS007271,Chlorpheniramine Maleate,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[38],Sea Chlor Syrup (ควบคุมจำนวน) [Chlorpheniramine Maleate 2 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS008301_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS008301,Hydroxyzine HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[39],Trandrozine Syrup (ควบคุมจำนวน) [Hydroxyzine HCl 10 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS008086_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS008086,Cetirizine 2HCl,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[40],Zermed Syrup [Cetirizine 2HCl 5 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS004212_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS004212,Cetirizine 2HCI,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[41],Zyrtec Syrup [Cetirizine 2HCI 1 mg./1 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS006036_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS006036,Butamirate Citrate,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[42],Icorin Kids Syrup [Butamirate Citrate 4 mg/5 ml],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS002290_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS002290,Levodropropizine,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[43],Ivorin Syrup [Levodropropizine 30 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
WBQA_BDS001257_MISSING_CONCENTRATION_FOR_LIQUID_DROP_SUSPENSION,medium,,,BDS001257,Bromhexine HCl + K guaiacolsulphonate,,,,,,,,manual_review_required,,,data/meta/workbook_quality_issues.json,data/meta/workbook_quality_issues.json:items[44],Bisolvon EX Syrup เล็ก [Bromhexine HCl 4 mg.+K guaiacolsulphonate 100 mg./5 ml.],missing concentration for liquid/drop/suspension,,,,,,,
