query_id,priority,product_id,product_name,generic_name,disease_key,source_category,source_target,query,expected_fields,retrieval_status,notes
gq_2e7223d76da7,A,BDS001682,Diabederm Urea Cream 10% [10% Urea],10% Urea,eczema_dry_pruritic_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,eczema_dry_pruritic_adult guideline 10% Urea dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_e948b58c8692,A,BDS004213,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,eczema_dry_pruritic_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,eczema_dry_pruritic_adult guideline Cetirizine dihydrochloride 10 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_83d0cd0327cd,A,BDS003118,Perskindol Classic Gel [Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%],Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4%,localized_muscle_ache_support_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_muscle_ache_support_adult guideline Menthol 1.5%+Pine Needle Oil 1.35%+Wintergreen Oil 0.35%+Orange Oil 0.4% dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_ff4e3510087c,A,BDS003914,Uniren Spray [Diclofenac Sodium 1 % w/w],Diclofenac Sodium 1 % w/w,localized_muscle_ache_support_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_muscle_ache_support_adult guideline Diclofenac Sodium 1 % w/w dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_0092ea8ada15,A,BDS003762,Tylenol 500 mg strip 10s [Paracetamol 500 mg.],Paracetamol 500 mg.,localized_muscle_ache_support_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_muscle_ache_support_adult guideline Paracetamol 500 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_b24c24e0099d,A,BDS046208,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,watery_red_eye_nonpurulent_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,watery_red_eye_nonpurulent_adult guideline Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_b1ae447a8309,A,BDS004035,Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),watery_red_eye_nonpurulent_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,watery_red_eye_nonpurulent_adult guideline Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_6c4f2d3f2968,A,BDS001552,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,watery_red_eye_nonpurulent_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,watery_red_eye_nonpurulent_adult guideline Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_43f3b5e204c0,A,BDS001552,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,contact_lens_dry_eye_support_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,contact_lens_dry_eye_support_adult guideline Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_8ddb279516a4,A,BDS003679,Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),contact_lens_dry_eye_support_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,contact_lens_dry_eye_support_adult guideline Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_bd3e03b40a61,A,BDS046208,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,eye_wash_support_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,eye_wash_support_adult guideline Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_c01be811242d,A,BDS004035,Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),eye_wash_support_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,eye_wash_support_adult guideline Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_26634fbad383,A,BDS004035,Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),foreign_body_irritation_followup_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,foreign_body_irritation_followup_adult guideline Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_8ca8247502a6,A,BDS046208,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,foreign_body_irritation_followup_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,foreign_body_irritation_followup_adult guideline Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_8c4ee2933607,A,BDS046208,Op-Ize Eye Wash [Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.],Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml.,eye_irritation_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,eye_irritation_peds guideline Boric Acid 2.0 g.+Sodium Borate 0.5 g.+Zinc Sulphate 0.004 g./100 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_d136cd8576ae,A,BDS004035,Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),eye_irritation_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,eye_irritation_peds guideline Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_12ab1ea99de2,A,BDS004035,Vislube [Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.)],Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.),dry_eye_peds_support,disease_guideline,Thai RDU/MOPH/NICE/CDC,dry_eye_peds_support guideline Sodium Hyaluronate 0.18% (Sodium Hyaluronate 1.8 mg.+Sodium Chloride 2.8 mg.+Potassium Chloride 1 mg.+Disodium Hydrogenphosphate 3.2 mg.+Sodium Citrate 0.3 mg.+Magnesium Chloride 0.09 mg.+Calcium Chloride 0.09 mg.) dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_3b3822c99fa2,A,BDS001552,Cellufresh [Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide],Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide,dry_eye_peds_support,disease_guideline,Thai RDU/MOPH/NICE/CDC,dry_eye_peds_support guideline Carboxymethylcellulose Sodium (CMC) 0.5%+Calcium Chloride+Magnesium Chloride+Potassium Chloride+Sodium Chloride+Sodium Lactate+Hydrochloric Acid+Sodium Hydroxide dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_5778f184caf6,A,BDS003679,Systane Ultra Lubricant Eye Drops [Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%)],Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%),dry_eye_peds_support,disease_guideline,Thai RDU/MOPH/NICE/CDC,dry_eye_peds_support guideline Polyethylene Glycol 400 0.4%+Propylene Glycol 0.3%+Aminomethylpropanol+//Boric Acid+Hydroxypropyl guar+Potassium Chloride+Sodium Chloride+Sorbitol+Hydrochloric Acid+Sodium Hydroxide+Preservative (Polyquaternium-1 0.001%) dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_18d8fae1716a,A,BDS001238,Betadine Solution 15 ml [Povidone-Iodine USP 10 % w/v],Povidone-Iodine USP 10 % w/v,superficial_abrasion_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,superficial_abrasion_adult guideline Povidone-Iodine USP 10 % w/v dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_1b1657395967,A,BDS002003,Garamycin Cream [Gentamicin 1 mg./1 g.],Gentamicin 1 mg./1 g.,superficial_abrasion_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,superficial_abrasion_adult guideline Gentamicin 1 mg./1 g. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_211073957375,A,BDS001238,Betadine Solution 15 ml [Povidone-Iodine USP 10 % w/v],Povidone-Iodine USP 10 % w/v,minor_cut_wound_care_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,minor_cut_wound_care_adult guideline Povidone-Iodine USP 10 % w/v dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_bb9771a41194,A,BDS002003,Garamycin Cream [Gentamicin 1 mg./1 g.],Gentamicin 1 mg./1 g.,minor_cut_wound_care_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,minor_cut_wound_care_adult guideline Gentamicin 1 mg./1 g. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_2d9c34cc2f7b,A,BDS004213,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,insect_bite_swelling_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,insect_bite_swelling_adult guideline Cetirizine dihydrochloride 10 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_8ab4ef6b7746,A,BDS006745,Antergan Cream [Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g],Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,insect_bite_swelling_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,insect_bite_swelling_adult guideline Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_8143f663bea9,A,BDS001057,Aristocort 0.02% [Triamcinolone Acetonide 0.02%],Triamcinolone Acetonide 0.02%,insect_bite_swelling_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,insect_bite_swelling_adult guideline Triamcinolone Acetonide 0.02% dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_e7fb757b3a77,A,BDS006745,Antergan Cream [Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g],Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,localized_eczema_sensitive_area_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_eczema_sensitive_area_adult guideline Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_98933a70231c,A,BDS004213,Zyrtec [Cetirizine dihydrochloride 10 mg.],Cetirizine dihydrochloride 10 mg.,localized_eczema_sensitive_area_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_eczema_sensitive_area_adult guideline Cetirizine dihydrochloride 10 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_fde68a45acb1,A,BDS001682,Diabederm Urea Cream 10% [10% Urea],10% Urea,localized_eczema_sensitive_area_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_eczema_sensitive_area_adult guideline 10% Urea dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_1764cddfa89b,A,BDS004212,Zyrtec Syrup [Cetirizine 2HCI 1 mg./1 ml.],Cetirizine 2HCI 1 mg./1 ml.,insect_bite_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,insect_bite_peds guideline Cetirizine 2HCI 1 mg./1 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_5d53212f04a7,A,BDS006745,Antergan Cream [Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g],Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g,insect_bite_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,insect_bite_peds guideline Hydrocortisone Acetate 5 mg+Mepyramine Maleate 20 mg/1 g dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_ee51b56ec9be,A,BDS001057,Aristocort 0.02% [Triamcinolone Acetonide 0.02%],Triamcinolone Acetonide 0.02%,localized_eczema_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_eczema_peds guideline Triamcinolone Acetonide 0.02% dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_9989a15cfcea,A,BDS001682,Diabederm Urea Cream 10% [10% Urea],10% Urea,localized_eczema_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_eczema_peds guideline 10% Urea dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_81fe244aae1c,A,BDS004212,Zyrtec Syrup [Cetirizine 2HCI 1 mg./1 ml.],Cetirizine 2HCI 1 mg./1 ml.,localized_eczema_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,localized_eczema_peds guideline Cetirizine 2HCI 1 mg./1 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_a9e96914b602,A,BDS001465,Combizym [(Cellulase+Protease+Amylase) 24 mg.+(Lipase+Protease+Amylase) 220 mg.],(Cellulase+Protease+Amylase) 24 mg.+(Lipase+Protease+Amylase) 220 mg.,indigestion_postmeal_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,indigestion_postmeal_adult guideline (Cellulase+Protease+Amylase) 24 mg.+(Lipase+Protease+Amylase) 220 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_24af5904dae8,A,BDS002043,Gaszym [Simethicone 60 mg.+Pancreatin 4NF 200 mg.],Simethicone 60 mg.+Pancreatin 4NF 200 mg.,indigestion_postmeal_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,indigestion_postmeal_adult guideline Simethicone 60 mg.+Pancreatin 4NF 200 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_2631a3ca8e5e,A,BDS001465,Combizym [(Cellulase+Protease+Amylase) 24 mg.+(Lipase+Protease+Amylase) 220 mg.],(Cellulase+Protease+Amylase) 24 mg.+(Lipase+Protease+Amylase) 220 mg.,digestive_aid_postmeal_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,digestive_aid_postmeal_adult guideline (Cellulase+Protease+Amylase) 24 mg.+(Lipase+Protease+Amylase) 220 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_f1429133136e,A,BDS002043,Gaszym [Simethicone 60 mg.+Pancreatin 4NF 200 mg.],Simethicone 60 mg.+Pancreatin 4NF 200 mg.,digestive_aid_postmeal_adult,disease_guideline,Thai RDU/MOPH/NICE/CDC,digestive_aid_postmeal_adult guideline Simethicone 60 mg.+Pancreatin 4NF 200 mg. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_bc37f9dd8ec3,A,BDS001013,Air-X Drops [Simethicone 40 mg./0.6 ml.],Simethicone 40 mg./0.6 ml.,abdominal_gas_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,abdominal_gas_peds guideline Simethicone 40 mg./0.6 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_14c04038916b,A,BDS008034,Berclomine Syrup [Dicyclomine 5 mg.+Simethicone 50 mg./5 ml.],Dicyclomine 5 mg.+Simethicone 50 mg./5 ml.,abdominal_gas_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,abdominal_gas_peds guideline Dicyclomine 5 mg.+Simethicone 50 mg./5 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_209cd86772b4,A,BDS008034,Berclomine Syrup [Dicyclomine 5 mg.+Simethicone 50 mg./5 ml.],Dicyclomine 5 mg.+Simethicone 50 mg./5 ml.,abdominal_colic_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,abdominal_colic_peds guideline Dicyclomine 5 mg.+Simethicone 50 mg./5 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_d39a0d39d869,A,BDS001013,Air-X Drops [Simethicone 40 mg./0.6 ml.],Simethicone 40 mg./0.6 ml.,abdominal_colic_peds,disease_guideline,Thai RDU/MOPH/NICE/CDC,abdominal_colic_peds guideline Simethicone 40 mg./0.6 ml. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
gq_22e574ede0d2,A,BDS008282,Cera ORS รสส้ม [Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g.],Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g.,acute_gastroenteritis_peds_mild,disease_guideline,Thai RDU/MOPH/NICE/CDC,acute_gastroenteritis_peds_mild guideline Glucose Anhydrous 3 g.+Sodium Chloride 0.53 g.+Potassium Chloride 0.23 g.+Sodium Citrate Dihydrate 0.44 g. dose duration,indication; adult dose; route; frequency; duration; red flags,queued,
